Suburb,Address,Rooms,Type,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
Heidelberg,35 Buckingham Dr,3,h,,15/07/2017,8.9,3.0,2.0,1.0,632.0,114.0,1960.0,-37.74994,145.08189,Eastern Metropolitan
Heidelberg Heights,2/3 Mary Av,2,t,650000.0,15/07/2017,8.8,2.0,1.0,1.0,140.0,107.0,2013.0,-37.74835,145.05042,Eastern Metropolitan
Heidelberg West,54 Alamein Rd,2,h,580000.0,15/07/2017,8.8,2.0,1.0,2.0,498.0,75.0,1955.0,-37.73759,145.04236,Eastern Metropolitan
Hoppers Crossing,12 Bolger Cr,3,h,,15/07/2017,18.4,3.0,1.0,0.0,576.0,105.0,1990.0,-37.87346,144.70009,Western Metropolitan
Hoppers Crossing,30 Don Av,3,h,536500.0,15/07/2017,18.4,3.0,2.0,4.0,578.0,129.7,1972.0,-37.87326,144.69103,Western Metropolitan
Ivanhoe,3 Hampton Ct,4,h,,15/07/2017,7.8,4.0,3.0,2.0,760.0,265.0,1940.0,-37.76176,145.04724,Eastern Metropolitan
Keilor,3 Delaney Ct,5,h,,15/07/2017,14.5,5.0,2.0,2.0,746.0,260.0,1994.0,-37.71208,144.81425,Western Metropolitan
Keilor Downs,11 Cromer Pl,4,h,705000.0,15/07/2017,15.5,4.0,2.0,3.0,815.0,198.0,2000.0,-37.71757,144.81328,Western Metropolitan
Keilor Downs,4 Nandeen Ct,4,h,590000.0,15/07/2017,15.5,4.0,2.0,2.0,757.0,152.0,1980.0,-37.72483,144.8143,Western Metropolitan
Keilor East,54 David Av,3,h,920000.0,15/07/2017,11.7,3.0,2.0,1.0,313.0,140.0,1960.0,-37.74214,144.86965,Western Metropolitan
Keilor East,44 Granite Wy,4,h,1100000.0,15/07/2017,11.7,4.0,4.0,2.0,500.0,267.0,2011.0,-37.73573,144.87531,Western Metropolitan
Keilor East,14 Noga Av,3,h,840000.0,15/07/2017,11.7,3.0,1.0,2.0,575.0,138.0,1970.0,-37.74316,144.87894,Western Metropolitan
Kensington,11/12 Mawbey St,2,u,535000.0,15/07/2017,3.4,2.0,2.0,1.0,0.0,110.0,1998.0,-37.79013,144.92359,Northern Metropolitan
Kew,2/8 Pleasant Av,3,h,1080000.0,15/07/2017,5.4,3.0,2.0,2.0,151.0,103.0,1960.0,-37.80509,145.05572,Southern Metropolitan
Kew,8 Queen St,4,h,,15/07/2017,5.4,4.0,3.0,2.0,439.0,272.0,1920.0,-37.80818,145.0317,Southern Metropolitan
Keysborough,3 Oakwood Dr,4,h,575000.0,15/07/2017,25.2,4.0,1.0,2.0,384.0,131.0,1975.0,-37.99318,145.15939,South-Eastern Metropolitan
Maidstone,20 Jackson St,3,h,930000.0,15/07/2017,6.4,3.0,1.0,4.0,545.0,116.0,1940.0,-37.78571,144.87346000000005,Western Metropolitan
Maidstone,76A Norfolk St,2,t,650000.0,15/07/2017,6.4,2.0,2.0,1.0,279.0,104.0,2013.0,-37.78799,144.87515,Western Metropolitan
Maidstone,72B Richelieu St,3,t,702000.0,15/07/2017,6.4,3.0,2.0,2.0,189.0,131.0,2000.0,-37.78606,144.87205,Western Metropolitan
Maribyrnong,403/77 Village Wy,2,u,440000.0,15/07/2017,4.3,2.0,1.0,2.0,0.0,93.0,2003.0,-37.77117,144.88041,Western Metropolitan
Meadow Heights,13 Allendale Ct,3,h,520000.0,15/07/2017,17.4,3.0,1.0,1.0,631.0,111.0,1960.0,-37.66004,144.92338,Northern Metropolitan
Meadow Heights,11 Hermitage Ct,3,h,520000.0,15/07/2017,17.4,3.0,1.0,2.0,798.0,128.0,1985.0,-37.65384,144.92272,Northern Metropolitan
Meadow Heights,16 Papworth Pl,4,h,515000.0,15/07/2017,17.4,4.0,3.0,0.0,653.0,122.0,1985.0,-37.65155,144.91912,Northern Metropolitan
Melbourne,806/22 Coromandel Pl,2,u,387000.0,15/07/2017,0.0,2.0,1.0,0.0,0.0,47.0,2011.0,-37.81301,144.96924,Northern Metropolitan
Melton South,15 Kurrajong Cr,3,h,336000.0,15/07/2017,29.8,3.0,1.0,1.0,580.0,116.0,1975.0,-37.70153,144.57243,Western Victoria
Melton South,23 Neerim St,4,h,426000.0,15/07/2017,29.8,4.0,2.0,3.0,655.0,142.0,1975.0,-37.69548,144.56775,Western Victoria
Melton West,2 Tania Pl,4,h,,15/07/2017,31.7,4.0,2.0,2.0,1051.0,186.0,1975.0,-37.67189000000001,144.55768,Northern Victoria
Mickleham,17 Primavera Dr,4,h,610000.0,15/07/2017,20.6,4.0,2.0,2.0,490.0,208.0,2015.0,,,Northern Metropolitan
Mill Park,46 Buckmaster Dr,3,h,775500.0,15/07/2017,17.9,3.0,1.0,4.0,840.0,125.0,1980.0,-37.66919,145.06798999999995,Northern Metropolitan
Mill Park,14 Malua Cr,3,h,726000.0,15/07/2017,17.9,3.0,2.0,2.0,615.0,132.0,1982.0,-37.67519,145.06201,Northern Metropolitan
Mill Park,6 Whernside Ct,4,h,710000.0,15/07/2017,17.9,4.0,1.0,2.0,666.0,123.0,1985.0,-37.67626,145.0659,Northern Metropolitan
Montmorency,2/22 Looker Rd,3,t,820000.0,15/07/2017,16.2,3.0,2.0,2.0,260.0,157.0,2010.0,-37.72394,145.12456,Eastern Metropolitan
Moonee Ponds,115 Eglinton St,4,h,1425000.0,15/07/2017,6.2,4.0,2.0,2.0,388.0,151.0,1890.0,-37.7685,144.91103,Western Metropolitan
Moorabbin,10 Barilla Rd,3,t,935000.0,15/07/2017,14.3,3.0,2.0,2.0,280.0,109.0,1985.0,-37.94111,145.0431,Southern Metropolitan
Mount Waverley,46 Sesame St,5,h,2248000.0,15/07/2017,14.2,5.0,5.0,2.0,729.0,398.0,2016.0,-37.86582,145.14824,Eastern Metropolitan
Mount Waverley,2 Viewbank Rd,3,h,1260000.0,15/07/2017,14.2,3.0,1.0,2.0,743.0,148.47,1960.0,-37.8958,145.11969,Eastern Metropolitan
Mulgrave,28 Curie Av,3,h,,15/07/2017,18.8,3.0,1.0,2.0,660.0,131.0,1970.0,-37.9356,145.1817,South-Eastern Metropolitan
Mulgrave,27 Glencairn St,5,h,960000.0,15/07/2017,18.8,5.0,2.0,1.0,731.0,130.0,1965.0,-37.9298,145.16523999999995,South-Eastern Metropolitan
Mulgrave,1/135 Wanda St,3,u,,15/07/2017,18.8,3.0,1.0,2.0,334.0,82.0,1965.0,-37.93181,145.16602,South-Eastern Metropolitan
Murrumbeena,9/14 Wahroongaa Cr,3,t,956000.0,15/07/2017,10.1,3.0,2.0,1.0,137.0,137.0,1994.0,-37.887,145.07303000000005,Southern Metropolitan
Narre Warren,2 Ireland Av,3,h,605000.0,15/07/2017,34.1,3.0,2.0,2.0,688.0,121.0,1990.0,-38.037,145.30862,South-Eastern Metropolitan
Niddrie,42 Newman Cr,4,h,950000.0,15/07/2017,10.4,4.0,1.0,2.0,558.0,148.0,1970.0,-37.73834,144.88197,Western Metropolitan
Noble Park,72 Goodman Dr,3,h,,15/07/2017,22.7,3.0,1.0,2.0,584.0,114.39,1970.0,-37.97888,145.18861,South-Eastern Metropolitan
North Melbourne,1/150 Peel St,2,u,541000.0,15/07/2017,1.8,2.0,1.0,1.0,0.0,53.0,2004.0,-37.8044,144.95657,Northern Metropolitan
North Melbourne,317/350 Victoria St,1,u,,15/07/2017,1.8,1.0,1.0,1.0,0.0,59.0,1880.0,-37.80551,144.95474,Northern Metropolitan
Northcote,179 Arthurton Rd,3,h,1307500.0,15/07/2017,5.3,3.0,2.0,0.0,258.0,124.0,1920.0,-37.76788,144.98621,Northern Metropolitan
Notting Hill,3 Risdon Dr,4,h,1211000.0,15/07/2017,16.7,4.0,3.0,3.0,727.0,167.0,1970.0,-37.90779000000001,145.15042,Southern Metropolitan
Nunawading,1/39 Lemon Gr,3,t,,15/07/2017,15.4,3.0,1.0,1.0,310.0,102.0,1985.0,-37.80635,145.1841,Eastern Metropolitan
Oakleigh,42 Bishop St,4,h,1610000.0,15/07/2017,12.3,4.0,2.0,2.0,592.0,193.0,1950.0,-37.90821,145.09313999999995,Southern Metropolitan
Oakleigh East,3 McKenzie Ct,2,h,1150000.0,15/07/2017,12.3,2.0,1.0,3.0,622.0,122.0,1970.0,-37.90168,145.11081,Southern Metropolitan
Ormond,38 Stewart St,6,h,,15/07/2017,11.4,6.0,3.0,2.0,664.0,289.0,1935.0,-37.90394000000001,145.0295,Southern Metropolitan
Pakenham,4 Toorang Ct,4,h,435000.0,15/07/2017,47.3,4.0,2.0,2.0,553.0,553.0,2005.0,-38.08699,145.48273,Eastern Victoria
Parkdale,1/6 Birdwood St,3,t,1190000.0,15/07/2017,21.5,3.0,2.0,2.0,0.0,131.0,2013.0,-37.99577,145.07215,South-Eastern Metropolitan
Parkdale,4/25 White St,1,t,503750.0,15/07/2017,21.5,1.0,1.0,1.0,80.0,88.0,2007.0,-37.99825,145.08696,South-Eastern Metropolitan
Point Cook,84 Beachview Pde,4,h,690000.0,15/07/2017,14.7,4.0,2.0,2.0,540.0,531.0,2012.0,-37.90715,144.76527,Western Metropolitan
Point Cook,49 Lindsay Gdns,4,h,596000.0,15/07/2017,14.7,4.0,2.0,2.0,416.0,182.9,2006.0,-37.89279000000001,144.73158,Western Metropolitan
Point Cook,15 Metcalf Wy,4,h,698000.0,15/07/2017,14.7,4.0,2.0,2.0,448.0,190.0,2012.0,-37.8914,144.72014,Western Metropolitan
Prahran,74 Aberdeen Rd,2,h,,15/07/2017,4.6,2.0,2.0,0.0,100.0,63.0,1900.0,-37.85294,145.00572,Southern Metropolitan
Prahran,6/299 Dandenong Rd,2,u,500000.0,15/07/2017,4.6,2.0,1.0,1.0,0.0,78.0,1960.0,-37.85924,145.00563,Southern Metropolitan
Reservoir,66 Crookston Rd,3,h,953000.0,15/07/2017,12.0,3.0,1.0,2.0,743.0,115.0,1970.0,-37.70964,145.0171,Northern Metropolitan
Reservoir,6/767 High St,2,u,468000.0,15/07/2017,12.0,2.0,1.0,1.0,0.0,81.0,2012.0,-37.72919,145.00533,Northern Metropolitan
Reservoir,2/27 Horton St,2,t,710000.0,15/07/2017,12.0,2.0,2.0,1.0,126.0,138.0,2013.0,-37.72357,144.98561999999995,Northern Metropolitan
Reservoir,1/118 Rathcown Rd,2,u,502000.0,15/07/2017,12.0,2.0,1.0,2.0,230.0,69.0,2015.0,-37.709,145.02014,Northern Metropolitan
Reservoir,4/36 Wattlebird Cr,3,t,,15/07/2017,12.0,3.0,2.0,2.0,177.0,162.0,2000.0,-37.69238,144.98261000000005,Northern Metropolitan
Richmond,126 Buckingham St,2,h,,15/07/2017,2.4,2.0,1.0,1.0,239.0,123.0,1890.0,-37.81438,145.00569,Northern Metropolitan
Richmond,201/65 Stawell St,2,u,800000.0,15/07/2017,2.4,2.0,2.0,2.0,0.0,89.0,2008.0,-37.82201,145.0104,Northern Metropolitan
Richmond,10 Waltham St,3,h,,15/07/2017,2.4,3.0,2.0,1.0,239.0,160.0,1920.0,-37.81946,144.99674,Northern Metropolitan
Ringwood East,2/9 Green St,3,h,710000.0,15/07/2017,21.3,3.0,1.0,2.0,314.0,88.0,1989.0,-37.81953,145.24907,Eastern Metropolitan
Rowville,3 Barwon Ct,3,h,735000.0,15/07/2017,23.5,3.0,2.0,1.0,721.0,143.0,1984.0,-37.91713,145.24706,South-Eastern Metropolitan
Rowville,5 Nocera Pl,4,h,,15/07/2017,23.5,4.0,2.0,2.0,527.0,240.0,2005.0,-37.94341,145.24927,South-Eastern Metropolitan
Rowville,2 Wallingford Pl,3,h,755000.0,15/07/2017,23.5,3.0,2.0,2.0,551.0,178.0,2003.0,-37.94266,145.24662,South-Eastern Metropolitan
Roxburgh Park,16 Reading Cl,3,h,537000.0,15/07/2017,20.6,3.0,2.0,2.0,640.0,156.0,1994.0,-37.63799,144.92924,Northern Metropolitan
Seaford,14/10 Claude St,2,t,386000.0,15/07/2017,35.4,2.0,1.0,1.0,150.0,106.0,1970.0,-38.12477,145.13668,South-Eastern Metropolitan
Seaford,10 Maple St,4,h,763000.0,15/07/2017,35.4,4.0,2.0,4.0,611.0,184.75,1980.0,-38.10226,145.14459,South-Eastern Metropolitan
Seaford,210 Seaford Rd,4,h,768000.0,15/07/2017,35.4,4.0,2.0,3.0,542.0,170.0,1970.0,-38.11161,145.15011,South-Eastern Metropolitan
South Melbourne,26 Bridport St,3,h,2800000.0,15/07/2017,1.9,3.0,2.0,2.0,216.0,193.74,1860.0,-37.83863,144.96208,Southern Metropolitan
South Morang,16/74 Thomas St,2,t,345000.0,15/07/2017,20.5,2.0,1.0,1.0,305.0,131.0,1999.0,-37.6522,145.09261,Northern Metropolitan
South Yarra,906/700 Chapel St,2,u,666000.0,15/07/2017,2.7,2.0,1.0,1.0,0.0,73.0,2005.0,-37.83613,144.99661,Southern Metropolitan
Springvale,19 Treesbank Av,3,h,,15/07/2017,20.8,3.0,1.0,1.0,667.0,103.0,1970.0,-37.96225,145.16043,South-Eastern Metropolitan
St Albans,11 Craigielea Av,2,h,610000.0,15/07/2017,14.0,2.0,1.0,2.0,419.0,135.0,1975.0,-37.7398,144.80348,Western Metropolitan
St Albans,17 Jamieson St,3,h,550000.0,15/07/2017,14.0,3.0,1.0,1.0,606.0,130.0,1965.0,-37.73789,144.78734,Western Metropolitan
St Albans,62 Lester Av,4,h,520000.0,15/07/2017,14.0,4.0,2.0,1.0,699.0,110.0,1950.0,-37.73986,144.81105,Western Metropolitan
St Kilda,8/289 Barkly St,2,u,470000.0,15/07/2017,5.0,2.0,1.0,0.0,0.0,67.0,1950.0,-37.87349,144.9798,Southern Metropolitan
Sunshine,18 Benjamin St,3,h,860000.0,15/07/2017,10.5,3.0,1.0,3.0,446.0,126.0,1910.0,-37.79354,144.8328,Western Metropolitan
Taylors Lakes,1 Cowes Pl,4,h,853000.0,15/07/2017,15.5,4.0,3.0,2.0,724.0,330.0,1990.0,-37.70941,144.7873,Western Metropolitan
Toorak,2/619 Toorak Rd,2,u,1140000.0,15/07/2017,4.1,2.0,2.0,2.0,586.0,119.0,1990.0,-37.84266,145.02355,Southern Metropolitan
Travancore,2115/18 Mt Alexander Rd,2,u,341500.0,15/07/2017,4.3,2.0,1.0,1.0,,68.5,2012.0,-37.78466,144.93829,Western Metropolitan
Tullamarine,3/20 Waratah Av,2,u,,15/07/2017,12.9,2.0,1.0,1.0,201.0,108.0,2000.0,-37.70496,144.88314,Western Metropolitan
Vermont,18 Barbara St,3,h,1111500.0,15/07/2017,17.2,3.0,1.0,0.0,722.0,94.0,1960.0,-37.8324,145.20467,Eastern Metropolitan
Wantirna South,42 Argyle Wy,4,h,1045000.0,15/07/2017,14.7,4.0,3.0,2.0,728.0,153.0,1990.0,-37.88009,145.22736,Eastern Metropolitan
Wantirna South,12/440 Stud Rd,3,u,622000.0,15/07/2017,14.7,3.0,1.0,1.0,137.0,71.0,2012.0,-37.87615,145.23192,Eastern Metropolitan
Warrandyte,24 Fossickers Wy,3,h,826000.0,15/07/2017,21.1,3.0,2.0,0.0,830.0,135.0,1975.0,-37.75079,145.20617,Eastern Metropolitan
Watsonia,1/34 Longmuir Rd,2,u,655000.0,15/07/2017,14.5,2.0,1.0,1.0,298.0,98.0,1975.0,-37.71098,145.08926,Northern Metropolitan
Werribee,7 Carey Cl,5,h,,15/07/2017,14.7,5.0,2.0,3.0,809.0,181.0,1980.0,-37.89278,144.63568,Western Metropolitan
Werribee,6 Cassowary Av,3,h,505000.0,15/07/2017,14.7,3.0,2.0,4.0,557.0,116.0,1987.0,-37.87975,144.66459,Western Metropolitan
Werribee,2/50 Tower Rd,2,h,335000.0,15/07/2017,14.7,2.0,1.0,1.0,190.0,113.0,1980.0,-37.90423,144.67008,Western Metropolitan
West Footscray,5/2 Ormond Rd,3,t,700000.0,15/07/2017,6.4,3.0,2.0,2.0,125.0,131.0,2013.0,-37.80735,144.87361,Western Metropolitan
Westmeadows,27 Eyre St,3,h,800000.0,15/07/2017,16.5,3.0,2.0,2.0,898.0,142.0,1985.0,-37.67823,144.90001999999996,Northern Metropolitan
Wheelers Hill,994 Waverley Rd,5,h,1090000.0,15/07/2017,16.7,5.0,2.0,2.0,698.0,246.0,1978.0,-37.8921,145.19118,South-Eastern Metropolitan
Williamstown,47 Pasco St,4,h,1920000.0,15/07/2017,6.8,4.0,2.0,0.0,388.0,178.0,1900.0,-37.86159,144.89926,Western Metropolitan
Wollert,24 Edenvale Bvd,4,h,530000.0,15/07/2017,25.5,4.0,2.0,2.0,448.0,155.0,2011.0,-37.61944,145.01243,Northern Metropolitan
Wollert,13 Strathalbyn Ch,4,h,631000.0,15/07/2017,25.5,4.0,2.0,2.0,400.0,184.0,2015.0,,,Northern Metropolitan
Wollert,12 Suffolk Pl,4,h,,15/07/2017,25.5,4.0,2.0,2.0,400.0,168.0,2011.0,-37.60994,145.03219,Northern Metropolitan
Wyndham Vale,27 Ribblesdale Av,3,h,,15/07/2017,27.2,3.0,1.0,2.0,557.0,106.0,1970.0,-37.89561,144.61726000000004,Western Metropolitan
Yarraville,17 Adeney St,3,h,982500.0,15/07/2017,6.3,3.0,2.0,2.0,444.0,122.0,1945.0,-37.81662,144.866,Western Metropolitan
Yarraville,12 Montague St,3,h,1230000.0,15/07/2017,6.3,3.0,1.0,2.0,433.0,144.0,1880.0,-37.81183,144.88568999999995,Western Metropolitan
Abbotsford,133 Yarra St,2,h,1190000.0,22/07/2017,3.0,2.0,2.0,1.0,147.0,175.0,2000.0,-37.80269000000001,145.0001,Northern Metropolitan
Aberfeldie,45A Afton St,3,h,,22/07/2017,7.5,3.0,3.0,2.0,401.0,291.0,2009.0,-37.76035,144.88953,Western Metropolitan
Aberfeldie,5 Aroona Ct,3,h,1680000.0,22/07/2017,7.5,3.0,2.0,2.0,673.0,136.0,1965.0,-37.76316,144.89799,Western Metropolitan
Altona,72 McIntyre Dr,3,h,,22/07/2017,11.0,3.0,1.0,3.0,529.0,110.0,1970.0,-37.8581,144.82412,Western Metropolitan
Altona Meadows,52 Shirley St,3,h,620000.0,22/07/2017,15.5,3.0,1.0,2.0,466.0,107.0,1975.0,-37.87019,144.7843,Western Metropolitan
Altona North,12 Chambers Rd,3,h,830000.0,22/07/2017,9.4,3.0,2.0,2.0,529.0,130.0,1965.0,-37.84107,144.84179,Western Metropolitan
Altona North,313 Millers Rd,4,h,805000.0,22/07/2017,9.4,4.0,2.0,5.0,562.0,146.0,1950.0,-37.84384,144.84637,Western Metropolitan
Altona North,2/16 Stapley Cr,2,h,510000.0,22/07/2017,9.4,2.0,1.0,1.0,170.0,100.0,2001.0,-37.83658,144.86199,Western Metropolitan
Armadale,16/74 Denbigh Rd,2,u,486000.0,22/07/2017,6.3,2.0,1.0,2.0,0.0,63.0,1960.0,-37.85549,145.0163,Southern Metropolitan
Ascot Vale,2/41 Sandown Rd,3,t,855000.0,22/07/2017,4.3,3.0,1.0,2.0,159.0,129.0,2011.0,-37.78329,144.91842,Western Metropolitan
Ascot Vale,67 The Parade,2,h,1035000.0,22/07/2017,4.3,2.0,1.0,1.0,319.0,117.0,1900.0,-37.77266,144.9131,Western Metropolitan
Ashwood,5 Kiewa St,4,h,1450000.0,22/07/2017,10.2,4.0,2.0,1.0,803.0,154.0,1965.0,-37.86162,145.11042,Southern Metropolitan
Aspendale,14 Ebb St,3,h,970000.0,22/07/2017,21.5,4.0,2.0,2.0,612.0,154.0,1960.0,-38.01596,145.09932,South-Eastern Metropolitan
Avondale Heights,49 Ridge Dr,3,h,750000.0,22/07/2017,9.5,3.0,1.0,2.0,561.0,103.0,1990.0,-37.7528,144.85585,Western Metropolitan
Avondale Heights,55 Ridge Dr,5,h,800000.0,22/07/2017,9.5,5.0,2.0,3.0,577.0,166.0,1985.0,-37.75261,144.85631,Western Metropolitan
Balwyn North,7 Adeney St,5,h,2400000.0,22/07/2017,9.7,5.0,4.0,2.0,742.0,262.0,1980.0,-37.80218,145.10063,Southern Metropolitan
Balwyn North,67 Winfield Rd,4,h,1850000.0,22/07/2017,9.7,4.0,4.0,3.0,929.0,266.0,1960.0,-37.79497,145.10538,Southern Metropolitan
Beaconsfield,12 Windsor Dr,4,h,670000.0,22/07/2017,39.0,4.0,2.0,2.0,900.0,244.0,2005.0,-38.05614,145.38464,Eastern Victoria
Beaumaris,16A Coronet Gr,3,t,1850000.0,22/07/2017,17.3,3.0,3.0,2.0,252.0,203.0,2007.0,-37.98453,145.02659,Southern Metropolitan
Bellfield,9 Sullivan St,2,h,906000.0,22/07/2017,8.8,2.0,1.0,1.0,617.0,109.98,1960.0,-37.7528,145.04443999999995,Eastern Metropolitan
Bentleigh,2/21 Vickery St,2,u,410000.0,22/07/2017,11.4,2.0,1.0,1.0,834.0,75.0,1967.0,-37.91627,145.03892,Southern Metropolitan
Bentleigh,12 Wood St,5,h,1500000.0,22/07/2017,11.4,5.0,2.0,2.0,591.0,188.0,1950.0,-37.92211,145.0466,Southern Metropolitan
Blackburn South,2A Stewart Av,3,h,874000.0,22/07/2017,13.4,3.0,2.0,1.0,232.0,103.0,2014.0,-37.83574,145.14866,Eastern Metropolitan
Boronia,41 Southey Rd,3,h,,22/07/2017,25.0,3.0,1.0,2.0,768.0,173.0,1987.0,-37.8424,145.29433999999995,Eastern Metropolitan
Box Hill,8/1 Via Media,2,u,,22/07/2017,10.9,2.0,1.0,1.0,151.0,94.0,1980.0,-37.825,145.13345,Eastern Metropolitan
Braybrook,12/27 Marnoo St,3,t,560000.0,22/07/2017,8.6,3.0,1.0,1.0,158.0,137.0,2002.0,-37.78893,144.84652,Western Metropolitan
Broadmeadows,82 Cuthbert St,3,h,450000.0,22/07/2017,14.0,3.0,1.0,1.0,0.0,100.0,1960.0,-37.6841,144.92818,Northern Metropolitan
Brunswick,148 Donald St,3,h,1120000.0,22/07/2017,5.2,3.0,1.0,1.0,322.0,107.0,1920.0,-37.75887,144.97326,Northern Metropolitan
Brunswick,54 Dunstan Av,2,h,1110000.0,22/07/2017,5.2,2.0,1.0,0.0,196.0,101.0,1922.0,-37.75815,144.97366,Northern Metropolitan
Brunswick,24 Mitchell St,4,h,1790000.0,22/07/2017,5.2,4.0,3.0,6.0,733.0,238.0,1950.0,-37.759,144.96623,Northern Metropolitan
Brunswick East,408/1 Brunswick Rd,1,u,390500.0,22/07/2017,4.0,1.0,1.0,1.0,0.0,49.0,2011.0,-37.77883,144.9776,Northern Metropolitan
Bundoora,43 Cheadle Cr,5,h,999000.0,22/07/2017,12.1,5.0,2.0,2.0,627.0,268.0,1991.0,-37.69264,145.0799,Northern Metropolitan
Burwood East,35 Lenna St,3,h,,22/07/2017,14.7,3.0,1.0,2.0,665.0,136.0,1950.0,-37.85425,145.13734,Eastern Metropolitan
Camberwell,17 Through Rd,2,h,,22/07/2017,7.7,2.0,1.0,2.0,623.0,114.0,1940.0,-37.84757000000001,145.08815,Southern Metropolitan
Carlton,1/249 Rathdowne St,2,u,,22/07/2017,1.6,2.0,2.0,1.0,0.0,128.0,1992.0,-37.80128,144.96957,Northern Metropolitan
Carnegie,5/9 Cosy Gum Rd,2,u,796000.0,22/07/2017,10.1,2.0,1.0,2.0,0.0,86.0,1975.0,-37.88415,145.0514,Southern Metropolitan
Carnegie,1/242 Koornang Rd,2,u,,22/07/2017,10.1,2.0,1.0,2.0,0.0,104.0,1970.0,-37.89444,145.05625,Southern Metropolitan
Carnegie,2A Walden Gr,3,h,1050000.0,22/07/2017,10.1,3.0,1.0,2.0,184.0,133.0,1990.0,-37.90017,145.05812,Southern Metropolitan
Caulfield North,6/374 Dandenong Rd,2,u,610000.0,22/07/2017,7.8,2.0,1.0,1.0,816.0,88.0,2007.0,-37.86068,145.01121,Southern Metropolitan
Chelsea,1/15 Cross Rd,2,u,639000.0,22/07/2017,27.0,2.0,1.0,2.0,278.0,104.0,1980.0,-38.04602,145.1191,South-Eastern Metropolitan
Cheltenham,30 Nancy St,3,h,1050000.0,22/07/2017,17.9,3.0,1.0,2.0,539.0,169.0,1970.0,-37.97223,145.07895,Southern Metropolitan
Clifton Hill,11/165 Noone St,2,u,640000.0,22/07/2017,3.6,2.0,2.0,1.0,533.0,110.0,2011.0,-37.79443,144.99944,Northern Metropolitan
Coburg,35 Belgrave St,3,h,1285000.0,22/07/2017,6.7,3.0,1.0,2.0,579.0,143.0,1930.0,-37.74482,144.97499,Northern Metropolitan
Collingwood,53 Mater St,2,h,1080000.0,22/07/2017,2.0,2.0,1.0,0.0,0.0,94.0,1890.0,-37.79589,144.98863,Northern Metropolitan
Craigieburn,11 Heytesbury Cr,3,h,607500.0,22/07/2017,20.6,3.0,2.0,2.0,654.0,185.0,1999.0,-37.6038,144.9226,Northern Metropolitan
Craigieburn,30 Medway Rd,4,h,,22/07/2017,20.6,4.0,3.0,2.0,653.0,165.0,1980.0,-37.59175,144.93361000000004,Northern Metropolitan
Craigieburn,22 Moresby Ct,3,h,,22/07/2017,20.6,3.0,2.0,2.0,514.0,35.0,2006.0,-37.5929,144.90742,Northern Metropolitan
Craigieburn,60 Northumberland Cct,3,h,500000.0,22/07/2017,20.6,3.0,2.0,2.0,448.0,150.0,2008.0,-37.58242,144.93001,Northern Metropolitan
Craigieburn,70 Penhall Dr,3,h,510000.0,22/07/2017,20.6,3.0,2.0,2.0,350.0,161.0,2014.0,-37.56883,144.90887,Northern Metropolitan
Craigieburn,36 Serenity Wy,4,h,592500.0,22/07/2017,20.6,4.0,2.0,2.0,448.0,188.0,2011.0,-37.57635,144.91151000000005,Northern Metropolitan
Craigieburn,34 Windrock Av,2,h,,22/07/2017,20.6,2.0,1.0,1.0,299.0,73.0,2013.0,-37.57642,144.92997,Northern Metropolitan
Dallas,37 Benalla St,3,h,,22/07/2017,14.0,3.0,1.0,1.0,613.0,104.0,1970.0,-37.67283,144.93835,Northern Metropolitan
Dandenong,1 Caroline St,3,h,669000.0,22/07/2017,24.7,3.0,1.0,1.0,713.0,145.0,1960.0,-37.98997,145.2254,South-Eastern Metropolitan
Dandenong,43 Fifth Av,3,h,,22/07/2017,24.7,3.0,1.0,1.0,653.0,110.0,1955.0,-37.9788,145.20553999999996,South-Eastern Metropolitan
Dandenong North,7 Buchan St,5,h,895000.0,22/07/2017,24.7,5.0,2.0,4.0,779.0,186.0,1970.0,-37.94465,145.21236000000005,South-Eastern Metropolitan
Deer Park,38 Salmond St,4,h,,22/07/2017,14.8,4.0,2.0,4.0,611.0,161.0,1960.0,-37.76127,144.76758999999996,Western Metropolitan
Delahey,11 Barley Ct,4,h,505000.0,22/07/2017,18.0,4.0,2.0,2.0,344.0,105.9,1995.0,-37.719,144.76699,Western Metropolitan
Doncaster,5 Alma Ct,5,h,1530000.0,22/07/2017,12.4,5.0,3.0,2.0,851.0,215.0,1975.0,-37.78109,145.13745,Eastern Metropolitan
Doncaster East,18B Churchill St,3,t,816000.0,22/07/2017,14.3,3.0,1.0,2.0,0.0,121.0,2010.0,-37.78738,145.16033000000004,Eastern Metropolitan
Doncaster East,45 Elizabeth St,4,h,1385000.0,22/07/2017,14.3,4.0,3.0,2.0,417.0,203.0,1980.0,-37.79223,145.14606,Eastern Metropolitan
Doveton,33 Kanooka Gr,2,h,472500.0,22/07/2017,28.8,2.0,1.0,2.0,590.0,74.0,1960.0,-37.99715,145.23526,South-Eastern Metropolitan
East Melbourne,29/22 Agnes St,2,u,,22/07/2017,1.3,2.0,1.0,1.0,2319.0,75.0,1970.0,-37.81773,144.98009,Northern Metropolitan
East Melbourne,205/30 St Andrews Pl,1,u,895000.0,22/07/2017,1.3,1.0,1.0,1.0,0.0,60.0,1990.0,-37.81177,144.97617,Northern Metropolitan
