Suburb,Address,Rooms,Price,SellerG,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname
Werribee,17 Timbarra Dr,4,665000.0,hockingstuart,22/07/2017,14.7,4.0,2.0,2.0,520.0,201.0,2014.0,Wyndham City Council,-37.91859,144.64143,Western Metropolitan
Werribee,6 Troup Ct,3,485000.0,Reliance,22/07/2017,14.7,3.0,1.0,1.0,633.0,88.0,1960.0,Wyndham City Council,-37.89444,144.65591,Western Metropolitan
Werribee,17 Xavier Ct,4,510000.0,YPA,22/07/2017,14.7,4.0,2.0,1.0,531.0,147.0,2003.0,Wyndham City Council,-37.895559999999996,144.64268,Western Metropolitan
West Footscray,16 Market St,3,850000.0,Jas,22/07/2017,6.4,3.0,1.0,2.0,269.0,111.0,1910.0,Maribyrnong City Council,-37.79638,144.87911,Western Metropolitan
Williamstown,22 Hotham St,4,1440000.0,Williams,22/07/2017,6.8,4.0,2.0,0.0,240.0,170.0,1900.0,Hobsons Bay City Council,-37.85414,144.89561,Western Metropolitan
Yarra Glen,15 Yarra St,3,620000.0,Buckingham,22/07/2017,31.4,3.0,2.0,1.0,863.0,180.56,1975.0,Yarra Ranges Shire Council,-37.653909999999996,145.37389,Northern Victoria
Yarraville,61 Eirene St,2,900000.0,Sweeney,22/07/2017,6.3,2.0,1.0,3.0,463.0,123.5,1940.0,Maribyrnong City Council,-37.82333,144.87955,Western Metropolitan
Yarraville,30 Freame St,4,1407000.0,Village,22/07/2017,6.3,4.0,2.0,2.0,446.0,152.0,1955.0,Maribyrnong City Council,-37.81845,144.87464,Western Metropolitan
Albanvale,10 Elinga Ct,3,555000.0,Sweeney,29/07/2017,14.0,3.0,1.0,3.0,566.0,126.0,1980.0,Brimbank City Council,-37.74306,144.76679,Western Metropolitan
Ardeer,1 Chelsey St,3,627000.0,Barry,29/07/2017,12.8,3.0,1.0,2.0,697.0,102.0,1960.0,Brimbank City Council,-37.77713,144.79746,Western Metropolitan
Ashwood,7 Barrington Dr,4,1540000.0,Jellis,29/07/2017,10.2,4.0,2.0,3.0,668.0,205.0,1970.0,Monash City Council,-37.86096,145.10026000000002,Southern Metropolitan
Balwyn,27 Burroughs Rd,5,3812000.0,VICProp,29/07/2017,7.9,5.0,4.0,2.0,729.0,1.0,2012.0,Boroondara City Council,-37.806,145.09511,Southern Metropolitan
Balwyn North,12 Maud St,4,1755000.0,Jellis,29/07/2017,9.7,4.0,2.0,2.0,605.0,155.0,1938.0,Boroondara City Council,-37.79466,145.06564,Southern Metropolitan
Bayswater,592 Mountain Hwy,3,606000.0,McGrath,29/07/2017,23.2,3.0,1.0,1.0,424.0,94.0,1970.0,Knox City Council,-37.842909999999996,145.25545,Eastern Metropolitan
Berwick,33 Jane St,3,620000.0,C21,29/07/2017,35.2,3.0,1.0,2.0,792.0,101.0,1970.0,Casey City Council,-38.03517,145.33886,Eastern Victoria
Boronia,15 New St,4,770000.0,Noel,29/07/2017,25.0,4.0,2.0,2.0,723.0,1.0,1970.0,Knox City Council,-37.8476,145.29493,Eastern Metropolitan
Broadmeadows,18 Katunga Cr,4,706000.0,YPA,29/07/2017,14.0,4.0,1.0,4.0,752.0,115.0,1960.0,Hume City Council,-37.67641,144.91435,Northern Metropolitan
Brookfield,30 Pinrush Rd,4,456000.0,Reliance,29/07/2017,29.8,4.0,2.0,2.0,576.0,189.0,2010.0,Melton City Council,-37.69104,144.54532,Western Victoria
Brunswick,1/46 Davies St,2,650000.0,Jellis,29/07/2017,5.2,2.0,1.0,1.0,108.0,70.0,1970.0,Moreland City Council,-37.75715,144.96823999999998,Northern Metropolitan
Brunswick East,1/51 Brunswick Rd,2,620000.0,Nicholson,29/07/2017,4.0,2.0,1.0,1.0,123.0,79.0,1960.0,Moreland City Council,-37.7784,144.97404,Northern Metropolitan
Brunswick East,3/51 Brunswick Rd,2,683000.0,Nicholson,29/07/2017,4.0,2.0,1.0,1.0,0.0,91.0,1970.0,Moreland City Council,-37.77818,144.97412,Northern Metropolitan
Brunswick East,2/38 Ethel St,2,501000.0,Jellis,29/07/2017,4.0,2.0,1.0,1.0,71.0,47.0,1970.0,Moreland City Council,-37.77169,144.97557,Northern Metropolitan
Brunswick West,17 Cohuna St,2,1150000.0,Jellis,29/07/2017,5.2,2.0,1.0,1.0,539.0,107.0,1940.0,Moreland City Council,-37.77279,144.94069,Northern Metropolitan
Cairnlea,16 Westbury St,3,640000.0,HAR,29/07/2017,14.8,3.0,2.0,2.0,316.0,170.0,2008.0,Brimbank City Council,-37.76048,144.78847,Western Metropolitan
Camberwell,6 Regent St,4,2500000.0,Fletchers,29/07/2017,7.7,4.0,2.0,3.0,947.0,225.0,1930.0,Boroondara City Council,-37.84403,145.09545,Southern Metropolitan
Carrum,29 Whatley St,3,625000.0,Buxton,29/07/2017,31.2,3.0,2.0,1.0,379.0,170.0,1950.0,Kingston City Council,-38.07912,145.12965,South-Eastern Metropolitan
Carrum Downs,9 Pinewood Dr,3,480000.0,Harcourts,29/07/2017,34.9,3.0,1.0,0.0,528.0,106.0,1981.0,Frankston City Council,-38.09798,145.18737,South-Eastern Metropolitan
Chelsea Heights,11 Rebecca Cl,5,835500.0,Ray,29/07/2017,27.0,5.0,5.0,4.0,570.0,243.0,1990.0,Kingston City Council,-38.03335,145.13212,South-Eastern Metropolitan
Cheltenham,22 Cavanagh St,4,1740000.0,O'Brien,29/07/2017,17.9,4.0,2.0,2.0,721.0,283.0,2010.0,Bayside City Council,-37.9641,145.06547,Southern Metropolitan
Coburg,68 Marks St,4,1400000.0,Nelson,29/07/2017,6.7,4.0,2.0,2.0,426.0,165.0,1930.0,Darebin City Council,-37.74892,144.95758999999998,Northern Metropolitan
Coburg,34 Soudan St,2,996000.0,Nelson,29/07/2017,6.7,2.0,1.0,1.0,476.0,97.0,1930.0,Darebin City Council,-37.73883,144.95321,Northern Metropolitan
Coburg North,17 Delta Av,4,1011000.0,Nelson,29/07/2017,6.7,4.0,2.0,2.0,500.0,145.0,1930.0,Darebin City Council,-37.72165,144.95853,Northern Metropolitan
Craigieburn,15 Champion Pde,4,510000.0,LJ,29/07/2017,20.6,4.0,2.0,1.0,336.0,83.0,2014.0,Hume City Council,-37.593920000000004,144.89956,Northern Metropolitan
Craigieburn,10 Olympic Wy,4,590000.0,YPA,29/07/2017,20.6,4.0,2.0,2.0,512.0,200.71,2007.0,Hume City Council,-37.58505,144.93591999999998,Northern Metropolitan
Craigieburn,66 Willmott Dr,3,390000.0,Ray,29/07/2017,20.6,3.0,1.0,1.0,301.0,109.0,2001.0,Hume City Council,-37.58739,144.92619,Northern Metropolitan
Cranbourne North,13 Cumquat Ct,4,500000.0,Ray,29/07/2017,34.7,4.0,2.0,0.0,579.0,149.0,1990.0,Casey City Council,-38.07202,145.27369,South-Eastern Metropolitan
Doncaster,10 Wilsons Rd,3,1420000.0,Barry,29/07/2017,12.4,3.0,1.0,2.0,721.0,130.0,1965.0,Manningham City Council,-37.79244,145.12021000000001,Eastern Metropolitan
Doncaster East,21 Runnymede St,3,1460000.0,Biggin,29/07/2017,14.3,3.0,1.0,2.0,660.0,117.0,1965.0,Manningham City Council,-37.77859,145.15755,Eastern Metropolitan
Doveton,49 Kanooka Gr,3,450000.0,Stockdale,29/07/2017,28.8,3.0,1.0,0.0,585.0,85.0,1960.0,Casey City Council,-37.99608,145.23587,South-Eastern Metropolitan
Eltham North,15 Highpoint Cr,4,920000.0,Buckingham,29/07/2017,18.0,4.0,3.0,2.0,1503.0,209.0,1980.0,Banyule City Council,-37.70697,145.14105,Eastern Metropolitan
Emerald,35 Kings Rd,2,655000.0,Kaye,29/07/2017,36.9,2.0,1.0,0.0,1000.0,81.79,1980.0,Cardinia Shire Council,-37.930640000000004,145.4453,Eastern Victoria
Endeavour Hills,44 Denton Dr,3,630000.0,O'Brien,29/07/2017,28.5,3.0,2.0,2.0,581.0,128.0,1985.0,Casey City Council,-37.98418,145.27178,South-Eastern Metropolitan
Endeavour Hills,9 Knight Ct,3,676000.0,O'Brien,29/07/2017,28.5,3.0,2.0,3.0,810.0,114.0,1980.0,Casey City Council,-37.988409999999995,145.26001000000002,South-Eastern Metropolitan
Epping,19 Lotus Ct,4,658000.0,hockingstuart,29/07/2017,19.6,4.0,2.0,2.0,571.0,200.0,1997.0,Whittlesea City Council,-37.63762,145.03538999999998,Northern Metropolitan
Epping,13 Manley St,3,500000.0,Darren,29/07/2017,19.6,3.0,2.0,2.0,321.0,130.0,2011.0,Whittlesea City Council,-37.63169,145.03135,Northern Metropolitan
Epping,8 Shields St,3,560000.0,HAR,29/07/2017,19.6,3.0,2.0,1.0,390.0,147.0,2007.0,Whittlesea City Council,-37.628820000000005,145.00978999999998,Northern Metropolitan
Fairfield,9 Rushall St,3,1800000.0,Jellis,29/07/2017,5.7,3.0,1.0,2.0,697.0,112.0,1925.0,Darebin City Council,-37.77662,145.02288000000001,Northern Metropolitan
Ferntree Gully,3 Hooker Rd,3,861000.0,Ray,29/07/2017,24.8,3.0,2.0,1.0,720.0,162.0,1960.0,Knox City Council,-37.87768,145.25918000000001,Eastern Metropolitan
Ferntree Gully,72 Ormonde Rd,4,890000.0,Ray,29/07/2017,24.8,4.0,2.0,2.0,659.0,177.0,1992.0,Knox City Council,-37.89508,145.27879,Eastern Metropolitan
Frankston,55 Margate Av,4,680000.0,hockingstuart,29/07/2017,38.0,4.0,2.0,3.0,767.0,210.0,1980.0,Frankston City Council,-38.16147,145.14285,South-Eastern Metropolitan
Frankston North,7 Wirilda Cr,3,570000.0,C21,29/07/2017,36.9,3.0,1.0,4.0,632.0,104.0,1960.0,Frankston City Council,-38.11984,145.16208999999998,Eastern Victoria
Frankston South,90 Yuille St,4,945000.0,Bowman,29/07/2017,38.0,4.0,2.0,2.0,694.0,265.0,2009.0,Frankston City Council,-38.16227,145.1208,South-Eastern Metropolitan
Glenroy,20A Apsley St,3,820000.0,Stockdale,29/07/2017,11.2,3.0,1.0,4.0,650.0,135.0,1950.0,Moreland City Council,-37.707679999999996,144.92586,Northern Metropolitan
Glenroy,69 Melbourne Av,3,680000.0,FN,29/07/2017,11.2,3.0,1.0,1.0,422.0,104.0,1960.0,Moreland City Council,-37.70425,144.93164,Northern Metropolitan
Greensborough,50 Albion Cr,4,770000.0,Darren,29/07/2017,16.1,4.0,2.0,2.0,789.0,169.0,1975.0,Banyule City Council,-37.696459999999995,145.12163,Northern Metropolitan
Greensborough,12 Yangoora Pl,4,900000.0,Morrison,29/07/2017,16.1,4.0,3.0,1.0,807.0,190.0,1975.0,Banyule City Council,-37.70077,145.12743,Northern Metropolitan
Highett,46 Wilson St,2,1150000.0,hockingstuart,29/07/2017,16.0,2.0,1.0,2.0,591.0,100.0,1950.0,Bayside City Council,-37.94763,145.02716999999998,Southern Metropolitan
Hillside,20 Viridian Dr,4,618350.0,YPA,29/07/2017,18.0,4.0,2.0,2.0,542.0,221.0,2009.0,Brimbank City Council,-37.68104,144.74608,Western Metropolitan
Hoppers Crossing,7 Brooke Ct,3,540000.0,Ray,29/07/2017,18.4,3.0,2.0,2.0,580.0,200.0,1990.0,Wyndham City Council,-37.87447,144.66771,Western Metropolitan
Ivanhoe,25 Fairy St,4,2530000.0,Miles,29/07/2017,7.8,4.0,2.0,0.0,637.0,306.0,1936.0,Banyule City Council,-37.776709999999994,145.04005,Eastern Metropolitan
Keilor Park,45 Collinson St,3,750000.0,Nelson,29/07/2017,10.4,3.0,2.0,2.0,761.0,222.0,1980.0,Brimbank City Council,-37.72224,144.85738999999998,Western Metropolitan
Keilor Park,26 Snow St,5,765000.0,McDonald,29/07/2017,10.4,5.0,3.0,4.0,650.0,178.0,1970.0,Brimbank City Council,-37.72285,144.86073000000002,Western Metropolitan
Kew,11 Raheen Dr,4,3015000.0,Jellis,29/07/2017,5.4,4.0,2.0,2.0,813.0,276.0,1970.0,Boroondara City Council,-37.80437,145.01725,Southern Metropolitan
Keysborough,28 Eildon Dr,3,745000.0,Biggin,29/07/2017,25.2,3.0,1.0,4.0,540.0,108.0,1980.0,Greater Dandenong City Council,-37.9884,145.15925,South-Eastern Metropolitan
Kurunjang,55 Dunvegan Dr,3,375000.0,hockingstuart,29/07/2017,31.7,3.0,2.0,1.0,637.0,131.0,1980.0,Melton City Council,-37.66195,144.59785,Northern Victoria
Lalor,168 Darebin Dr,3,544000.0,Langwell,29/07/2017,16.3,3.0,1.0,2.0,534.0,129.0,1960.0,Whittlesea City Council,-37.67024,145.03644,Northern Metropolitan
Lalor,52 Monash St,3,580500.0,Love,29/07/2017,16.3,3.0,1.0,1.0,532.0,934.0,1980.0,Whittlesea City Council,-37.66101,145.02568,Northern Metropolitan
Meadow Heights,19 Papworth Pl,3,510000.0,Barry,29/07/2017,17.4,3.0,1.0,1.0,670.0,101.0,1960.0,Hume City Council,-37.65168,144.91868,Northern Metropolitan
Melton South,48 Manson Dr,3,385000.0,YPA,29/07/2017,29.8,3.0,1.0,2.0,670.0,124.0,1975.0,Melton City Council,-37.70228,144.57688000000002,Western Victoria
Melton West,20 Linlithgow Wy,4,427500.0,hockingstuart,29/07/2017,31.7,4.0,1.0,2.0,865.0,129.92,1980.0,Melton City Council,-37.67396,144.55784,Northern Victoria
Mill Park,14 Jasmine Dr,3,668000.0,Ray,29/07/2017,17.9,3.0,2.0,1.0,555.0,196.0,1990.0,Whittlesea City Council,-37.6764,145.05085,Northern Metropolitan
Mill Park,14 Medlar Ct,3,650000.0,Ray,29/07/2017,17.9,3.0,2.0,1.0,661.0,141.0,1990.0,Whittlesea City Council,-37.66898,145.07209,Northern Metropolitan
Moonee Ponds,90 Bent St,4,1400000.0,Hodges,29/07/2017,6.2,4.0,2.0,1.0,375.0,200.0,1930.0,Moonee Valley City Council,-37.762609999999995,144.93249,Western Metropolitan
Mooroolbark,149 Manchester Rd,3,696000.0,Fletchers,29/07/2017,26.5,3.0,1.0,2.0,886.0,120.0,1960.0,Yarra Ranges Shire Council,-37.7753,145.31266000000002,Eastern Victoria
Mount Waverley,16 Walker Rd,3,1406000.0,Ray,29/07/2017,14.2,3.0,2.0,2.0,660.0,133.0,1960.0,Monash City Council,-37.861979999999996,145.139,Eastern Metropolitan
Mulgrave,35 Bevis St,3,9000000.0,Hall,29/07/2017,18.8,3.0,1.0,1.0,744.0,117.0,1960.0,Monash City Council,-37.93168,145.16126,South-Eastern Metropolitan
Mulgrave,5 Grainger Ct,3,1001000.0,Harcourts,29/07/2017,18.8,3.0,1.0,2.0,727.0,168.0,1970.0,Monash City Council,-37.9128,145.16152,South-Eastern Metropolitan
Noble Park,38 Dunblane Rd,3,695000.0,Barry,29/07/2017,22.7,3.0,1.0,1.0,671.0,142.0,1950.0,Greater Dandenong City Council,-37.961999999999996,145.18035,South-Eastern Metropolitan
Northcote,30 Johnson St,4,1515000.0,Jellis,29/07/2017,5.3,4.0,1.0,2.0,318.0,161.0,1920.0,Darebin City Council,-37.7631,144.99884,Northern Metropolitan
Oak Park,15 Nerissa Gr,4,1300000.0,Woodards,29/07/2017,11.2,4.0,2.0,2.0,866.0,175.0,1960.0,Moreland City Council,-37.71979,144.92341000000002,Northern Metropolitan
Oak Park,88 Vincent St,4,1260000.0,Considine,29/07/2017,11.2,4.0,2.0,2.0,656.0,204.0,1960.0,Moreland City Council,-37.71652,144.91211,Northern Metropolitan
Pascoe Vale,61 Pardy St,3,940000.0,hockingstuart,29/07/2017,8.5,3.0,1.0,1.0,559.0,109.0,1955.0,Moreland City Council,-37.7327,144.92966,Northern Metropolitan
Point Cook,23 Boathaven Rd,4,620000.0,hockingstuart,29/07/2017,14.7,4.0,2.0,2.0,448.0,238.0,2011.0,Wyndham City Council,-37.912690000000005,144.73946,Western Metropolitan
Port Melbourne,83 Evans St,2,1722500.0,Marshall,29/07/2017,3.5,2.0,1.0,0.0,101.0,75.0,1900.0,Melbourne City Council,-37.83446,144.94021,Southern Metropolitan
Preston,20 Austral Av,4,1485000.0,McGrath,29/07/2017,8.4,4.0,1.0,2.0,509.0,202.0,1920.0,Darebin City Council,-37.74684,144.9933,Northern Metropolitan
Ringwood East,23 Rosedale Cr,3,1400000.0,HAR,29/07/2017,21.3,3.0,2.0,4.0,941.0,97.0,1950.0,Maroondah City Council,-37.81289,145.24213,Eastern Metropolitan
Roxburgh Park,13 McKinley Dr,3,460000.0,YPA,29/07/2017,20.6,3.0,2.0,3.0,266.0,153.0,2000.0,Hume City Council,-37.63544,144.93274,Northern Metropolitan
Roxburgh Park,10 Sheridan Wy,3,490000.0,Ray,29/07/2017,20.6,3.0,2.0,2.0,400.0,143.0,1996.0,Hume City Council,-37.625840000000004,144.92506,Northern Metropolitan
Sandringham,6 Duff St,4,1660000.0,hockingstuart,29/07/2017,15.2,4.0,2.0,2.0,390.0,235.0,2004.0,Bayside City Council,-37.96,145.02068,Southern Metropolitan
Sandringham,1/10 Reno Rd,4,1235000.0,Hodges,29/07/2017,15.2,4.0,2.0,2.0,404.0,165.0,1925.0,Bayside City Council,-37.95882,145.02138,Southern Metropolitan
Seaford,18 Catron St,4,870000.0,hockingstuart,29/07/2017,35.4,4.0,2.0,2.0,771.0,160.0,1965.0,Frankston City Council,-38.10052,145.13397,South-Eastern Metropolitan
Seaford,13 Hayman Av,4,880000.0,O'Brien,29/07/2017,35.4,4.0,2.0,2.0,535.0,199.0,1970.0,Frankston City Council,-38.09683,145.12981000000002,South-Eastern Metropolitan
Seddon,2/70 Windsor St,2,945000.0,Village,29/07/2017,5.1,2.0,1.0,1.0,126.0,65.0,1890.0,Maribyrnong City Council,-37.80473,144.89095,Western Metropolitan
South Melbourne,372 Coventry St,2,980000.0,Marshall,29/07/2017,1.9,2.0,1.0,0.0,64.0,112.0,2000.0,Port Phillip City Council,-37.833259999999996,144.95463999999998,Southern Metropolitan
Sunbury,19 Muirfield Dr,3,475000.0,Leeburn,29/07/2017,31.7,3.0,1.0,4.0,754.0,131.0,1985.0,Hume City Council,-37.58442,144.75565,Western Metropolitan
Sunbury,26 Xavier Ct,3,495000.0,One,29/07/2017,31.7,3.0,2.0,2.0,563.0,150.0,1994.0,Hume City Council,-37.57499,144.75329,Western Metropolitan
Sunshine West,2 Day St,3,695000.0,Barry,29/07/2017,10.5,3.0,1.0,0.0,694.0,113.6,1950.0,Brimbank City Council,-37.788709999999995,144.81368999999998,Western Metropolitan
Sunshine West,73 Hilma St,3,760000.0,Barry,29/07/2017,10.5,3.0,1.0,2.0,1143.0,100.0,1980.0,Brimbank City Council,-37.79135,144.79948000000002,Western Metropolitan
Sunshine West,18 Marchant Cr,3,583500.0,S&L,29/07/2017,10.5,3.0,1.0,1.0,672.0,110.0,1970.0,Brimbank City Council,-37.80118,144.80996000000002,Western Metropolitan
Sydenham,23 Contursi Dr,3,585000.0,Prof.,29/07/2017,18.0,3.0,2.0,2.0,662.0,232.0,2004.0,Brimbank City Council,-37.70525,144.75699,Western Metropolitan
Templestowe Lower,51 Jeffrey St,3,1245000.0,Barry,29/07/2017,12.4,3.0,2.0,2.0,779.0,135.0,1970.0,Manningham City Council,-37.76311,145.10494,Eastern Metropolitan
Templestowe Lower,13 Melaleuca Av,6,2000000.0,Barry,29/07/2017,12.4,6.0,3.0,2.0,1054.0,235.0,1970.0,Manningham City Council,-37.77404,145.11703,Eastern Metropolitan
Thornbury,13 Rayment St,3,891000.0,Nelson,29/07/2017,7.0,3.0,2.0,2.0,199.0,140.0,1999.0,Darebin City Council,-37.759479999999996,144.99615,Northern Metropolitan
Tullamarine,1/171 Melrose Dr,3,615500.0,hockingstuart,29/07/2017,12.9,3.0,2.0,1.0,238.0,118.0,2011.0,Brimbank City Council,-37.70322,144.88236,Western Metropolitan
Wantirna South,11 Kirrum Cl,5,1310000.0,Harcourts,29/07/2017,14.7,5.0,3.0,2.0,818.0,255.0,1985.0,Knox City Council,-37.87846,145.24212,Eastern Metropolitan
Werribee,18 Conquest Dr,4,645000.0,hockingstuart,29/07/2017,14.7,4.0,2.0,2.0,555.0,237.0,2002.0,Wyndham City Council,-37.89359,144.66911000000002,Western Metropolitan
Werribee,46 Coventry Dr,4,482500.0,YPA,29/07/2017,14.7,4.0,2.0,0.0,533.0,170.0,1980.0,Wyndham City Council,-37.893370000000004,144.64003,Western Metropolitan
Westmeadows,43 Bamford Av,4,821000.0,YPA,29/07/2017,16.5,4.0,3.0,2.0,544.0,264.0,1997.0,Hume City Council,-37.67841,144.87923999999998,Northern Metropolitan
Westmeadows,4 Pershore Ct,3,635000.0,Barry,29/07/2017,16.5,3.0,2.0,1.0,691.0,177.0,1975.0,Hume City Council,-37.68026,144.88468,Northern Metropolitan
Whittlesea,30 Sherwin St,3,601000.0,Ray,29/07/2017,35.5,3.0,2.0,1.0,972.0,149.0,1996.0,Whittlesea City Council,-37.51232,145.13282,Northern Victoria
Williamstown,75 Cecil St,3,1050000.0,Williams,29/07/2017,6.8,3.0,1.0,0.0,179.0,115.0,1890.0,Hobsons Bay City Council,-37.86558,144.90474,Western Metropolitan
Yarraville,54 Pentland Pde,6,2450000.0,Village,29/07/2017,6.3,6.0,3.0,2.0,1087.0,388.5,1920.0,Maribyrnong City Council,-37.81038,144.89389,Western Metropolitan
Aberfeldie,1 Alma St,4,1436000.0,Brad,3/09/2017,7.5,4.0,3.0,3.0,511.0,187.0,1922.0,Moonee Valley City Council,-37.75788,144.90487,Western Metropolitan
Altona,86 Grieve Pde,3,913000.0,Greg,3/09/2017,11.0,3.0,2.0,3.0,530.0,148.0,1985.0,Hobsons Bay City Council,-37.8614,144.81931,Western Metropolitan
Altona North,95 Marion St,3,1070000.0,RT,3/09/2017,9.4,3.0,1.0,3.0,693.0,134.0,1950.0,Hobsons Bay City Council,-37.83511,144.84905,Western Metropolitan
Armadale,121 Kooyong Rd,4,5100000.0,Marshall,3/09/2017,6.3,4.0,2.0,2.0,761.0,255.0,1900.0,Stonnington City Council,-37.85249,145.02091000000001,Southern Metropolitan
Balwyn North,14 Wanbrow Av,5,1950000.0,RT,3/09/2017,9.7,5.0,3.0,2.0,743.0,0.0,1949.0,Boroondara City Council,-37.80235,145.09311,Southern Metropolitan
Bayswater,3 Grieve St,3,824000.0,One,3/09/2017,23.2,3.0,1.0,2.0,725.0,112.0,1980.0,Knox City Council,-37.850629999999995,145.25802,Eastern Metropolitan
Bentleigh East,45 Tambet St,3,1470000.0,Buxton,3/09/2017,13.8,3.0,2.0,2.0,616.0,154.0,1960.0,Glen Eira City Council,-37.91506,145.07121,Southern Metropolitan
Berwick,18 Viewgrand Dr,4,975000.0,Harcourts,3/09/2017,35.2,4.0,3.0,2.0,675.0,332.0,2005.0,Casey City Council,-38.06508,145.35416999999998,Eastern Victoria
Black Rock,20 Iona St,4,1950000.0,hockingstuart,3/09/2017,17.3,4.0,3.0,2.0,665.0,206.0,1950.0,Bayside City Council,-37.97359,145.01883999999998,Southern Metropolitan
Blackburn North,15 Merle St,4,1375000.0,Jellis,3/09/2017,13.4,4.0,1.0,3.0,757.0,150.0,1968.0,Whitehorse City Council,-37.80815,145.15441,Eastern Metropolitan
Box Hill,6 Parkside Av,2,1820000.0,Buxton,3/09/2017,10.9,2.0,1.0,2.0,701.0,94.0,1940.0,Whitehorse City Council,-37.82756,145.11897,Eastern Metropolitan
Brighton East,9 Berkeley Gr,4,2515000.0,Marshall,3/09/2017,10.3,4.0,2.0,2.0,583.0,323.0,1925.0,Bayside City Council,-37.90953,145.0155,Southern Metropolitan
Brunswick,39 Wilkinson St,2,800000.0,hockingstuart,3/09/2017,5.2,2.0,1.0,0.0,140.0,90.0,1890.0,Moreland City Council,-37.76806,144.9598,Northern Metropolitan
Bundoora,30 Glenn Cr,3,680000.0,Ray,3/09/2017,12.1,3.0,1.0,2.0,532.0,106.0,1977.0,Banyule City Council,-37.696690000000004,145.04515,Northern Metropolitan
Bundoora,22 Moreton Cr,3,814000.0,Barry,3/09/2017,12.1,3.0,1.0,2.0,542.0,0.0,1970.0,Banyule City Council,-37.70861,145.05691000000002,Northern Metropolitan
Bundoora,1188 Plenty Rd,3,715000.0,Stockdale,3/09/2017,12.1,3.0,1.0,1.0,541.0,120.0,1960.0,Banyule City Council,-37.70603,145.05423000000002,Northern Metropolitan
Carlton North,521 Canning St,2,1520000.0,Woodards,3/09/2017,3.5,2.0,1.0,1.0,193.0,106.0,1900.0,Melbourne City Council,-37.78406,144.97494,Northern Metropolitan
Caulfield East,24 Clifton St,4,1609000.0,Gary,3/09/2017,8.4,4.0,2.0,2.0,664.0,155.0,1900.0,Glen Eira City Council,-37.883759999999995,145.04476,Southern Metropolitan
Cheltenham,4 Warren Rd,3,1295000.0,O'Brien,3/09/2017,17.9,3.0,2.0,2.0,657.0,195.0,1958.0,Bayside City Council,-37.95499,145.06775,Southern Metropolitan
Coburg,87 Phillips St,3,1210000.0,McDonald,3/09/2017,6.7,3.0,1.0,4.0,460.0,141.0,1920.0,Darebin City Council,-37.745129999999996,144.95458,Northern Metropolitan
Coolaroo,3 Thorpdale Av,3,457000.0,YPA,3/09/2017,17.4,3.0,1.0,2.0,551.0,118.0,1975.0,Hume City Council,-37.65532,144.93393,Northern Metropolitan
Croydon,34 Ruskin Av,4,730000.0,Fletchers,3/09/2017,23.0,4.0,2.0,2.0,655.0,184.0,1965.0,Maroondah City Council,-37.79725,145.29651,Eastern Metropolitan
Croydon Hills,4 Merrill Cr,3,790000.0,Hoskins,3/09/2017,23.0,3.0,2.0,2.0,659.0,131.0,1987.0,Maroondah City Council,-37.77473,145.26256,Eastern Metropolitan
Croydon North,4 Selby Ct,3,857000.0,Philip,3/09/2017,23.0,3.0,2.0,1.0,1007.0,250.0,1980.0,Maroondah City Council,-37.766529999999996,145.29163,Eastern Metropolitan
Dallas,8 Echuca St,3,477000.0,YPA,3/09/2017,14.0,3.0,1.0,1.0,627.0,97.0,1960.0,Hume City Council,-37.667809999999996,144.93809,Northern Metropolitan
Dandenong,19 Ross St,3,510000.0,McLennan,3/09/2017,24.7,3.0,2.0,1.0,673.0,125.0,1995.0,Greater Dandenong City Council,-37.980959999999996,145.22621,South-Eastern Metropolitan
Diamond Creek,17 Wentworth Cl,4,950000.0,Barry,3/09/2017,21.8,4.0,2.0,2.0,879.0,235.0,1995.0,Nillumbik Shire Council,-37.680009999999996,145.16,Northern Victoria
Doncaster,7 Ambrose St,4,1375000.0,Barry,3/09/2017,12.4,4.0,2.0,3.0,652.0,218.0,1970.0,Manningham City Council,-37.78145,145.13598000000002,Eastern Metropolitan
