hour,day,month,name,price,distance,temperature,apparentTemperature,precipIntensity,precipProbability,humidity,windSpeed,windGust,visibility,dewPoint,pressure,cloudCover,uvIndex,ozone
15,29,11,WAV,9.5,1.56,43.0,37.07,0.0,0.0,0.54,10.72,14.22,9.931000000000001,27.34,1006.43,0.49,1,326.8
18,30,11,Black,19.5,1.56,41.09,39.09,0.0,0.0,0.57,3.48,3.48,10.0,26.98,1015.98,0.98,1,273.0
5,17,12,UberX,9.5,1.56,39.27,33.06,0.0121,0.74,0.9,9.27,12.36,3.847,36.71,1006.44,1.0,0,329.1
12,28,11,UberPool,7.5,1.56,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
17,28,11,UberXL,14.0,1.56,40.77,35.14,0.0,0.0,0.63,8.76,14.9,10.0,29.17,991.33,1.0,1,352.4
16,26,11,Black SUV,27.5,1.56,45.8,43.94,0.0024,0.29,0.89,4.1,4.3,9.579,42.84,1013.62,1.0,1,293.7
15,26,11,WAV,7.5,1.04,44.15,42.54,0.0074,0.86,0.93,3.53,3.9,8.561,42.14,1014.19,1.0,1,295.0
21,28,11,Black,15.0,1.04,41.35,35.62,0.0,0.0,0.6,9.29,11.6,10.0,28.39,993.87,1.0,0,355.2
7,26,11,UberXL,10.5,1.04,42.02,42.02,0.0,0.0,0.91,2.01,2.01,6.397,39.47,1014.24,1.0,0,304.7
19,2,12,Black SUV,27.5,1.04,49.88,49.22,0.0246,1.0,0.93,3.38,3.38,3.052,48.02,1004.33,1.0,0,282.5
1,16,12,UberPool,7.5,1.04,42.19,39.27,0.0,0.0,0.7,4.7,7.09,9.922,33.03,1024.34,0.19,0,297.4
3,1,12,UberX,7.5,1.04,34.87,32.15,0.0,0.0,0.77,3.33,3.33,10.0,28.33,1018.24,0.8,0,290.3
3,29,11,UberPool,10.0,2.71,37.44,30.88,0.0,0.0,0.7,9.14,9.14,10.0,28.61,998.36,0.44,0,347.7
2,30,11,Black,22.5,2.71,37.11,31.86,0.0,0.0,0.67,6.68,8.53,9.969,27.27,1011.84,0.03,0,296.9
0,3,12,Black SUV,32.5,2.71,48.45,48.45,0.0,0.0,0.95,2.74,3.14,6.638999999999999,47.14,1002.76,1.0,0,287.9
0,27,11,UberXL,17.0,2.71,44.52,39.94,0.1058,1.0,0.91,8.33,8.4,3.79,42.17,1006.47,1.0,0,296.4
5,27,11,UberX,10.5,2.71,43.57,37.78,0.1447,1.0,0.91,10.75,17.46,3.5789999999999997,41.0,999.82,1.0,0,288.7
23,3,12,WAV,10.5,2.71,47.25,44.57,0.0,0.0,0.57,5.68,8.16,10.0,32.76,1001.76,0.04,0,320.6
10,28,11,UberXL,18.0,3.04,34.4,29.99,0.0,0.0,0.78,4.89,7.74,9.899,28.39,991.05,0.48,0,344.7
6,13,12,UberPool,9.5,3.04,19.28,13.96,0.0,0.0,0.57,3.6,3.6,9.868,6.46,1028.56,0.04,0,325.9
6,13,12,WAV,9.5,3.04,19.28,13.96,0.0,0.0,0.57,3.6,3.6,9.868,6.46,1028.56,0.04,0,325.9
0,15,12,Black,21.5,3.04,41.6,39.31,0.0,0.0,0.81,3.84,3.84,9.767999999999999,36.14,1027.4,0.89,0,290.1
2,29,11,Black SUV,35.0,3.04,37.92,31.91,0.0,0.0,0.71,8.28,12.43,9.981,29.42,997.37,0.75,0,348.9
9,29,11,UberX,9.5,3.04,37.79,30.62,0.0,0.0,0.67,10.63,11.4,10.0,27.63,1001.97,0.53,0,341.9
18,2,12,Black,26.0,3.58,48.23,46.21,0.0341,1.0,0.92,4.88,7.48,1.588,46.13,1006.41,1.0,1,282.8
18,1,12,UberX,12.0,3.58,43.64,43.64,0.0,0.0,0.54,2.73,3.36,9.88,27.9,1022.86,0.3,1,274.8
23,9,12,UberPool,10.0,3.58,30.26,24.67,0.0,0.0,0.58,5.4,6.25,9.972000000000001,17.19,1022.19,0.0,0,304.1
14,17,12,WAV,12.0,3.58,36.45,31.0,0.0005,0.09,0.88,6.79,8.73,9.037,33.32,1003.86,1.0,1,326.0
11,1,12,UberXL,19.5,3.58,32.31,28.18,0.0,0.0,0.79,4.24,4.75,9.85,26.59,1021.74,0.67,0,281.4
19,29,11,Black SUV,33.0,3.58,43.49,37.19,0.0,0.0,0.52,12.13,19.97,9.796,26.83,1007.12,0.53,0,309.7
17,27,11,WAV,8.0,1.64,41.34,34.55,0.0,0.0,0.78,11.92,15.18,9.83,34.98,990.16,0.99,1,323.9
22,28,11,Black SUV,26.5,1.64,40.43,34.59,0.0,0.0,0.64,9.08,12.72,10.0,29.27,994.99,1.0,0,354.8
11,17,12,UberXL,11.5,1.64,34.87,28.73,0.0023,0.16,0.93,7.37,8.18,8.275,32.99,1004.23,1.0,0,326.2
20,3,12,UberX,8.0,1.64,52.9,52.9,0.0,0.0,0.5,7.4,7.78,10.0,34.67,999.89,0.83,0,314.3
9,14,12,Black,16.5,1.64,27.77,27.77,0.0,0.0,0.8,2.59,3.4,9.607999999999999,22.42,1033.6,0.2,0,296.0
9,16,12,UberPool,7.0,1.64,42.34,37.12,0.0,0.0,0.68,8.66,9.17,10.0,32.7,1021.98,0.72,0,303.8
22,30,11,WAV,8.0,1.61,40.13,38.08,0.0,0.0,0.6,3.38,3.99,9.833,27.31,1017.16,1.0,0,281.8
22,17,12,Black SUV,26.0,1.61,39.75,35.21,0.0,0.0,0.73,6.38,9.37,9.775,31.63,1000.26,0.92,0,364.4
19,15,12,Black,18.5,1.61,53.1,53.1,0.0,0.0,0.65,3.13,4.03,9.509,41.47,1020.67,0.1,0,301.7
21,29,11,UberXL,13.5,1.61,41.97,36.09,0.0,0.0,0.55,10.0,15.17,9.783999999999999,26.82,1008.97,0.31,0,305.7
2,3,12,UberX,8.0,1.61,46.78,46.78,0.0,0.0,0.96,2.99,2.99,3.036,45.78,1002.75,1.0,0,288.3
16,1,12,UberPool,8.0,1.61,40.01,37.53,0.0,0.0,0.61,3.79,4.95,9.937999999999999,27.64,1022.43,0.51,2,277.8
14,28,11,UberXL,12.5,1.25,39.02,34.01,0.0,0.0,0.65,6.91,9.33,9.908,28.08,991.71,0.37,1,350.4
23,9,12,UberPool,7.5,1.25,30.26,24.67,0.0,0.0,0.58,5.4,6.25,9.972000000000001,17.19,1022.19,0.0,0,304.1
14,17,12,Black SUV,26.5,1.25,36.45,31.0,0.0005,0.09,0.88,6.79,8.73,9.037,33.32,1003.86,1.0,1,326.0
19,3,12,UberX,7.5,1.25,53.34,53.34,0.0,0.0,0.5,7.32,8.99,10.0,35.04,999.71,0.89,0,313.1
7,1,12,Black,16.5,1.25,34.37,31.07,0.0,0.0,0.78,3.76,3.82,9.891,28.31,1019.63,1.0,0,286.6
2,18,12,WAV,7.5,1.25,37.06,31.82,0.0,0.0,0.69,6.65,11.71,9.88,27.91,1001.12,0.68,0,369.3
23,9,12,UberPool,7.5,2.21,30.26,24.67,0.0,0.0,0.58,5.4,6.25,9.972000000000001,17.19,1022.19,0.0,0,304.1
14,15,12,WAV,9.0,2.21,47.95,46.74,0.0013,0.02,0.88,3.7,5.1,9.707,44.71,1022.57,0.99,1,298.6
7,16,12,UberXL,13.5,2.21,40.19,35.1,0.0,0.0,0.69,7.48,9.7,10.0,30.69,1023.03,0.2,0,299.3
23,26,11,UberX,9.0,2.21,44.34,39.93,0.0274,1.0,0.91,7.86,7.86,5.1770000000000005,41.99,1007.32,1.0,0,297.3
17,16,12,Black SUV,29.5,2.21,42.81,38.23,0.002,0.29,0.75,7.54,8.94,9.956,35.26,1016.68,1.0,1,323.7
0,18,12,Black,21.0,2.21,37.97,32.71,0.0,0.0,0.7,6.96,11.55,9.904,28.97,1001.23,0.47,0,378.9
0,28,11,UberXL,17.5,3.3,39.13,34.07,0.0,0.0,0.73,7.03,10.51,10.0,31.05,991.99,0.12,0,315.1
21,3,12,Black,24.0,3.3,50.43,50.43,0.0,0.0,0.5,7.21,10.33,9.972000000000001,32.42,1000.65,0.33,0,317.9
13,18,12,Black SUV,,3.3,24.61,12.65,0.0,0.0,0.51,13.75,25.75,10.0,8.84,1008.47,0.58,0,373.7
15,13,12,WAV,10.5,3.3,28.42,28.42,0.0,0.0,0.57,2.81,4.06,9.725,15.14,1034.03,0.21,1,326.9
18,26,11,UberPool,9.0,3.3,45.46,42.47,0.0005,0.03,0.86,5.65,6.57,8.202,41.5,1011.31,1.0,1,294.0
23,13,12,UberX,10.5,3.3,31.41,31.41,0.0,0.0,0.62,2.31,2.62,10.0,20.07,1035.0,0.99,0,328.3
0,4,12,UberX,9.5,2.72,46.36,44.64,0.0,0.0,0.57,4.03,6.32,10.0,31.82,1002.03,0.01,0,326.9
11,27,11,WAV,9.5,2.72,46.23,43.49,0.0488,1.0,0.92,5.47,5.47,3.5639999999999996,44.14,988.85,1.0,0,305.5
22,3,12,Black SUV,29.5,2.72,49.11,46.18,0.0,0.0,0.51,6.87,10.16,10.0,31.81,1001.06,0.17,0,319.7
2,30,11,UberXL,,2.72,37.11,31.86,0.0,0.0,0.67,6.68,8.53,9.969,27.27,1011.84,0.03,0,296.9
15,30,11,Black,20.5,2.72,39.79,37.49,0.0,0.0,0.62,3.57,4.24,9.933,27.81,1017.0,0.05,2,270.5
21,30,11,UberPool,7.5,2.72,40.33,38.44,0.0,0.0,0.6,3.27,4.24,9.839,27.35,1017.09,1.0,0,280.7
12,27,11,UberPool,12.5,2.46,46.3,44.19,0.0288,0.94,0.91,4.54,4.54,3.295,43.94,988.29,1.0,0,314.0
21,1,12,Black,19.5,2.46,40.2,38.55,0.0,0.0,0.65,3.03,3.03,9.454,29.53,1023.13,0.54,0,271.9
3,13,12,UberX,16.0,2.46,23.26,18.26,0.0,0.0,0.44,3.78,3.78,10.0,4.39,1027.17,0.0,0,328.5
11,18,12,Black SUV,30.5,2.46,24.71,12.26,0.0,0.0,0.51,15.0,24.98,9.901,9.22,1006.6,0.77,0,369.6
3,29,11,UberXL,27.5,2.46,37.44,30.88,0.0,0.0,0.7,9.14,9.14,10.0,28.61,998.36,0.44,0,347.7
10,26,11,WAV,16.0,2.46,41.4,41.4,0.0,0.0,0.92,1.81,1.81,0.965,39.38,1015.41,1.0,0,298.3
16,1,12,Black,22.5,2.84,40.01,37.53,0.0,0.0,0.61,3.79,4.95,9.937999999999999,27.64,1022.43,0.51,2,277.8
9,30,11,UberXL,17.0,2.84,30.04,27.07,0.0,0.0,0.85,3.02,3.02,9.888,26.11,1015.25,0.0,0,282.9
22,13,12,WAV,10.5,2.84,31.98,31.98,0.0,0.0,0.61,1.98,3.86,10.0,19.94,1034.76,0.71,0,328.5
18,30,11,UberPool,9.0,2.84,41.09,39.09,0.0,0.0,0.57,3.48,3.48,10.0,26.98,1015.98,0.98,1,273.0
17,28,11,UberX,10.5,2.84,40.77,35.14,0.0,0.0,0.63,8.76,14.9,10.0,29.17,991.33,1.0,1,352.4
16,13,12,Black SUV,32.5,2.84,30.46,30.46,0.0,0.0,0.56,2.48,3.25,9.908,16.62,1033.94,0.75,1,326.0
15,30,11,UberXL,18.0,1.89,39.79,37.49,0.0,0.0,0.62,3.57,4.24,9.933,27.81,1017.0,0.05,2,270.5
21,1,12,Black SUV,32.0,1.89,40.2,38.55,0.0,0.0,0.65,3.03,3.03,9.454,29.53,1023.13,0.54,0,271.9
23,26,11,UberPool,10.0,1.89,44.34,39.93,0.0274,1.0,0.91,7.86,7.86,5.1770000000000005,41.99,1007.32,1.0,0,297.3
16,15,12,WAV,11.5,1.89,51.84,51.84,0.0,0.0,0.8,3.58,5.3,9.961,45.71,1021.39,0.48,1,299.5
1,29,11,Black,23.5,1.89,38.42,32.45,0.0,0.0,0.72,8.41,11.54,9.915,30.3,996.92,0.77,0,349.9
7,29,11,UberX,11.5,1.89,38.8,32.47,0.0,0.0,0.68,9.3,13.82,9.98,29.29,1000.3,0.79,0,344.1
3,15,12,UberXL,22.0,4.72,42.85,40.01,0.0,0.0,0.92,4.73,6.52,7.769,40.77,1024.64,1.0,0,295.1
7,14,12,WAV,14.0,4.72,29.22,29.22,0.0,0.0,0.74,1.03,2.33,9.706,22.12,1035.42,1.0,0,298.1
12,28,11,WAV,10.0,2.55,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
7,1,12,Black,33.0,4.72,34.37,31.07,0.0,0.0,0.78,3.76,3.82,9.891,28.31,1019.63,1.0,0,286.6
17,27,11,UberXL,15.0,2.55,41.34,34.55,0.0,0.0,0.78,11.92,15.18,9.83,34.98,990.16,0.99,1,323.9
15,30,11,Black,22.0,2.55,39.79,37.49,0.0,0.0,0.62,3.57,4.24,9.933,27.81,1017.0,0.05,2,270.5
10,27,11,WAV,7.0,0.54,45.45,41.77,0.0624,1.0,0.93,6.87,7.42,2.6860000000000004,43.52,989.98,1.0,0,296.2
22,27,11,Black,15.0,0.54,40.88,35.55,0.0,0.0,0.68,8.21,12.35,10.0,31.21,991.29,0.28,0,307.6
9,27,11,UberPool,4.5,0.54,44.88,40.15,0.0786,1.0,0.93,8.86,15.23,3.522,43.03,991.89,1.0,0,291.2
5,2,12,UberX,7.0,0.54,38.19,38.19,0.0,0.0,0.83,2.07,3.5,9.698,33.58,1021.39,1.0,0,269.8
7,29,11,UberXL,9.5,0.54,38.8,32.47,0.0,0.0,0.68,9.3,13.82,9.98,29.29,1000.3,0.79,0,344.1
13,29,11,Black SUV,27.5,0.54,40.29,34.72,0.0,0.0,0.6,8.44,12.52,9.997,27.46,1005.85,0.12,0,335.5
15,14,12,WAV,7.0,0.55,40.9,39.04,0.0,0.0,0.64,3.31,4.16,9.876,29.83,1033.33,0.0,1,290.3
12,13,12,Black,19.0,1.56,20.01,15.11,0.0,0.0,0.65,3.39,3.39,9.968,9.98,1032.46,0.41,0,329.2
18,30,11,UberXL,13.5,1.56,41.09,39.09,0.0,0.0,0.57,3.48,3.48,10.0,26.98,1015.98,0.98,1,273.0
13,27,11,WAV,8.5,1.56,44.94,42.13,0.006999999999999999,0.61,0.94,5.23,5.23,3.2310000000000003,43.32,988.09,1.0,0,322.8
0,29,11,UberX,8.5,1.56,39.41,33.81,0.0,0.0,0.69,8.11,12.21,9.996,30.16,996.21,0.81,0,352.8
20,15,12,Black SUV,27.0,1.56,51.15,51.15,0.0,0.0,0.62,4.78,4.78,9.501,38.56,1021.03,0.09,0,302.2
11,13,12,UberPool,7.0,1.56,20.42,15.44,0.0,0.0,0.64,3.48,3.48,9.917,10.29,1032.12,0.37,0,328.9
13,30,11,WAV,10.5,2.84,31.8,31.8,0.0,0.0,0.83,2.1,4.79,10.0,27.14,1017.01,0.01,0,277.1
7,14,12,UberX,10.5,2.84,29.22,29.22,0.0,0.0,0.74,1.03,2.33,9.706,22.12,1035.42,1.0,0,298.1
0,3,12,UberPool,8.0,2.84,48.45,48.45,0.0,0.0,0.95,2.74,3.14,6.638999999999999,47.14,1002.76,1.0,0,287.9
10,27,11,Black SUV,28.5,2.84,45.45,41.77,0.0624,1.0,0.93,6.87,7.42,2.6860000000000004,43.52,989.98,1.0,0,296.2
3,29,11,Black,21.5,2.84,37.44,30.88,0.0,0.0,0.7,9.14,9.14,10.0,28.61,998.36,0.44,0,347.7
16,27,11,UberXL,16.5,2.84,41.0,34.42,0.0,0.0,0.83,11.16,17.48,9.285,36.27,989.5,1.0,1,333.5
1,18,12,UberXL,21.5,4.48,37.45,32.37,0.0,0.0,0.69,6.51,11.36,9.875,28.13,1001.16,0.6,0,370.6
22,2,12,Black SUV,36.0,4.48,49.5,49.5,0.0002,0.03,0.92,2.85,4.37,6.105,47.28,1002.91,1.0,0,284.9
12,28,11,UberPool,12.0,4.48,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
0,29,11,UberX,12.5,4.48,39.41,33.81,0.0,0.0,0.69,8.11,12.21,9.996,30.16,996.21,0.81,0,352.8
4,27,11,WAV,12.5,4.48,43.38,37.06,0.1267,1.0,0.89,12.12,16.82,4.273,40.38,1000.86,1.0,0,289.5
18,1,12,Black,28.5,4.48,43.64,43.64,0.0,0.0,0.54,2.73,3.36,9.88,27.9,1022.86,0.3,1,274.8
19,26,11,UberPool,11.0,3.61,45.07,40.97,0.0021,0.1,0.85,7.55,7.55,8.286,40.82,1009.8,1.0,0,294.0
5,2,12,Black,28.5,3.61,38.19,38.19,0.0,0.0,0.83,2.07,3.5,9.698,33.58,1021.39,1.0,0,269.8
2,1,12,WAV,11.5,3.61,36.89,34.35,0.0,0.0,0.71,3.41,4.58,9.884,28.43,1018.23,0.97,0,290.5
9,2,12,UberX,11.5,3.61,38.54,36.11,0.0308,1.0,0.93,3.53,3.98,4.421,36.81,1019.41,1.0,0,271.2
10,28,11,Black SUV,35.5,3.61,34.4,29.99,0.0,0.0,0.78,4.89,7.74,9.899,28.39,991.05,0.48,0,344.7
23,2,12,UberXL,20.5,3.61,48.83,48.83,0.0,0.0,0.96,2.83,2.98,7.79,47.81,1002.81,1.0,0,287.3
9,30,11,Black,23.0,2.84,30.04,27.07,0.0,0.0,0.85,3.02,3.02,9.888,26.11,1015.25,0.0,0,282.9
2,10,12,UberXL,18.0,2.84,29.05,24.17,0.0,0.0,0.57,4.46,5.75,10.0,15.74,1020.93,0.0,0,307.3
7,27,11,Black SUV,33.0,2.84,43.29,37.33,0.0772,1.0,0.9,11.02,13.93,2.6830000000000003,40.67,996.9,1.0,0,286.1
20,16,12,UberPool,8.0,2.84,42.85,38.1,0.0,0.0,0.73,7.92,12.7,9.984,34.93,1014.49,0.96,0,322.3
0,4,12,UberX,10.5,2.84,46.36,44.64,0.0,0.0,0.57,4.03,6.32,10.0,31.82,1002.03,0.01,0,326.9
1,1,12,UberXL,10.5,1.08,37.75,35.66,0.0,0.0,0.66,3.13,3.59,9.738,27.49,1017.81,1.0,0,289.9
23,28,11,Black SUV,23.0,1.08,39.35,33.0,0.0,0.0,0.69,9.63,14.39,10.0,29.86,995.3,1.0,0,355.0
21,3,12,UberX,7.0,1.08,50.43,50.43,0.0,0.0,0.5,7.21,10.33,9.972000000000001,32.42,1000.65,0.33,0,317.9
11,14,12,Black,14.5,1.08,27.83,27.83,0.0,0.0,0.8,2.9,4.06,9.666,22.45,1034.02,0.29,0,293.1
14,15,12,UberPool,7.5,1.08,47.95,46.74,0.0013,0.02,0.88,3.7,5.1,9.707,44.71,1022.57,0.99,1,298.6
4,29,11,WAV,7.0,1.08,38.18,32.09,0.0,0.0,0.7,8.52,9.67,10.0,29.13,998.75,0.59,0,346.7
17,27,11,UberXL,10.5,0.68,41.34,34.55,0.0,0.0,0.78,11.92,15.18,9.83,34.98,990.16,0.99,1,323.9
23,3,12,Black SUV,27.0,0.68,47.25,44.57,0.0,0.0,0.57,5.68,8.16,10.0,32.76,1001.76,0.04,0,320.6
19,2,12,UberX,6.5,0.68,49.88,49.22,0.0246,1.0,0.93,3.38,3.38,3.052,48.02,1004.33,1.0,0,282.5
6,14,12,Black,15.5,0.68,29.63,29.63,0.0,0.0,0.74,1.1,2.49,9.716000000000001,22.41,1035.55,0.77,0,299.1
16,13,12,WAV,6.5,0.68,30.46,30.46,0.0,0.0,0.56,2.48,3.25,9.908,16.62,1033.94,0.75,1,326.0
12,13,12,UberPool,5.5,0.68,20.01,15.11,0.0,0.0,0.65,3.39,3.39,9.968,9.98,1032.46,0.41,0,329.2
0,28,11,UberXL,18.0,2.79,39.13,34.07,0.0,0.0,0.73,7.03,10.51,10.0,31.05,991.99,0.12,0,315.1
3,27,11,Black SUV,32.5,2.79,43.73,37.84,0.1088,1.0,0.89,11.14,16.89,4.503,40.83,1001.71,1.0,0,290.3
6,27,11,UberX,10.5,2.79,43.03,36.79,0.0674,1.0,0.93,11.62,12.67,2.642,41.15,996.34,1.0,0,286.9
1,27,11,Black,21.0,2.79,43.61,37.38,0.1264,1.0,0.94,12.0,12.0,5.235,41.98,1004.51,1.0,0,291.7
8,14,12,UberPool,8.0,2.79,28.2,28.2,0.0,0.0,0.79,1.89,2.87,9.666,22.53,1033.96,0.37,0,297.3
21,28,11,WAV,10.5,2.79,41.35,35.62,0.0,0.0,0.6,9.29,11.6,10.0,28.39,993.87,1.0,0,355.2
7,13,12,UberPool,9.5,1.41,18.91,14.24,0.0,0.0,0.59,3.16,3.16,10.0,7.06,1029.29,0.08,0,326.1
0,28,11,UberX,10.5,1.41,39.13,34.07,0.0,0.0,0.73,7.03,10.51,10.0,31.05,991.99,0.12,0,315.1
16,2,12,WAV,10.5,1.41,46.52,43.15,0.0255,1.0,0.94,6.69,6.69,2.121,45.01,1010.97,1.0,1,277.6
7,26,11,UberXL,15.0,1.41,42.02,42.02,0.0,0.0,0.91,2.01,2.01,6.397,39.47,1014.24,1.0,0,304.7
8,29,11,Black,18.5,1.41,38.61,32.4,0.0,0.0,0.68,8.99,16.24,10.0,28.96,1000.98,0.74,0,343.1
9,3,12,Black SUV,,1.41,48.11,48.11,0.0,0.0,0.94,2.38,2.38,2.678,46.56,999.6,1.0,0,296.3
11,28,11,UberPool,7.5,1.04,35.54,30.98,0.0,0.0,0.73,5.31,7.2,9.933,27.87,991.07,0.76,0,345.8
23,2,12,WAV,7.5,1.04,48.83,48.83,0.0,0.0,0.96,2.83,2.98,7.79,47.81,1002.81,1.0,0,287.3
19,28,11,UberXL,10.5,1.04,41.47,35.66,0.0,0.0,0.63,9.54,14.86,10.0,29.72,991.85,1.0,0,354.2
3,30,11,Black,15.0,1.04,35.95,31.19,0.0,0.0,0.69,5.66,6.86,10.0,26.76,1012.75,0.02,0,294.2
17,2,12,Black SUV,27.5,1.04,46.78,43.89,0.0342,1.0,0.96,5.89,8.48,2.03,45.59,1008.8,1.0,1,280.3
2,27,11,UberX,7.5,1.04,43.58,37.35,0.1299,1.0,0.94,11.98,11.98,4.7860000000000005,41.83,1003.97,1.0,0,291.1
3,3,12,Black,18.5,2.46,48.12,48.12,0.002,0.1,0.95,2.56,2.56,4.73,46.76,1002.35,1.0,0,287.8
21,3,12,UberXL,22.5,2.46,50.43,50.43,0.0,0.0,0.5,7.21,10.33,9.972000000000001,32.42,1000.65,0.33,0,317.9
2,18,12,WAV,14.0,2.46,37.06,31.82,0.0,0.0,0.69,6.65,11.71,9.88,27.91,1001.12,0.68,0,369.3
21,29,11,Black SUV,29.5,2.46,41.97,36.09,0.0,0.0,0.55,10.0,15.17,9.783999999999999,26.82,1008.97,0.31,0,305.7
10,28,11,UberX,14.0,2.46,34.4,29.99,0.0,0.0,0.78,4.89,7.74,9.899,28.39,991.05,0.48,0,344.7
13,26,11,UberPool,11.5,2.46,41.43,39.55,0.0006,0.09,0.92,3.4,3.49,3.0580000000000003,39.3,1014.88,1.0,0,297.8
22,17,12,UberXL,18.0,3.39,39.75,35.21,0.0,0.0,0.73,6.38,9.37,9.775,31.63,1000.26,0.92,0,364.4
12,15,12,UberX,10.5,3.39,47.21,46.04,0.0049,0.18,0.88,3.52,6.51,8.138,43.8,1022.33,1.0,0,297.1
17,29,11,Black SUV,36.0,3.39,43.91,38.03,0.0,0.0,0.5,11.24,22.48,9.972999999999999,26.27,1006.58,0.31,1,314.0
1,16,12,WAV,10.5,3.39,42.19,39.27,0.0,0.0,0.7,4.7,7.09,9.922,33.03,1024.34,0.19,0,297.4
14,17,12,UberPool,10.0,3.39,36.45,31.0,0.0005,0.09,0.88,6.79,8.73,9.037,33.32,1003.86,1.0,1,326.0
6,15,12,Black,27.5,3.39,45.84,43.0,0.0,0.0,0.92,5.52,7.33,9.856,43.75,1022.31,1.0,0,298.3
11,3,12,Black SUV,36.0,3.45,47.87,47.87,0.0,0.0,0.93,2.77,4.54,2.069,46.01,1000.3,1.0,0,300.5
15,27,11,UberX,11.5,3.45,40.49,34.08,0.0003,0.15,0.89,10.42,14.77,5.011,37.5,989.46,1.0,1,335.7
14,17,12,WAV,11.5,3.45,36.45,31.0,0.0005,0.09,0.88,6.79,8.73,9.037,33.32,1003.86,1.0,1,326.0
18,27,11,UberPool,12.0,3.45,41.82,36.1,0.0,0.0,0.73,9.51,15.95,9.991,33.78,990.2,0.92,1,316.3
18,18,12,UberXL,18.5,3.45,30.8,20.78,0.0,0.0,0.41,13.14,22.28,9.974,9.69,1010.58,0.0,1,376.6
2,18,12,Black,26.0,3.45,37.06,31.82,0.0,0.0,0.69,6.65,11.71,9.88,27.91,1001.12,0.68,0,369.3
6,18,12,Black SUV,29.5,2.27,33.71,25.35,0.0017,0.11,0.65,11.05,20.2,5.86,23.09,1001.28,1.0,0,362.1
12,28,11,UberX,9.5,2.27,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
19,1,12,UberPool,7.5,2.27,43.99,43.99,0.0,0.0,0.52,2.13,3.27,9.815,27.51,1022.41,0.42,1,273.9
11,1,12,Black,20.5,2.27,32.31,28.18,0.0,0.0,0.79,4.24,4.75,9.85,26.59,1021.74,,0,281.4
17,28,11,UberXL,15.5,2.27,40.77,35.14,0.0,0.0,0.63,8.76,14.9,10.0,29.17,991.33,1.0,1,352.4
16,27,11,WAV,9.5,2.27,41.0,34.42,0.0,0.0,0.83,11.16,17.48,9.285,36.27,989.5,1.0,1,333.5
3,1,12,WAV,7.5,0.72,34.87,32.15,0.0,0.0,0.77,3.33,3.33,10.0,28.33,1018.24,0.8,0,290.3
18,3,12,UberXL,13.0,0.72,54.62,54.62,0.0,0.0,0.51,11.12,13.65,10.0,37.03,999.16,0.98,1,309.1
20,3,12,Black SUV,26.5,0.72,52.9,52.9,0.0,0.0,0.5,7.4,7.78,10.0,34.67,999.89,0.83,0,314.3
17,13,12,UberPool,8.0,0.72,31.24,31.24,0.0,0.0,0.54,2.5,3.2,9.946,16.42,1033.89,0.69,1,327.2
16,28,11,UberX,7.5,0.72,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
20,27,11,Black,16.0,0.72,43.02,37.56,0.0,0.0,0.69,9.55,11.74,10.0,33.71,991.0,0.82,0,311.4
23,17,12,WAV,7.5,1.5,38.96,33.83,0.0,0.0,0.7,7.11,11.22,9.955,29.98,1000.88,0.92,0,376.8
16,28,11,UberXL,12.5,1.5,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
16,28,11,Black SUV,26.0,1.5,41.16,35.84,0.0,0.0,0.61,8.33,12.76,10.0,28.91,991.41,0.81,1,352.0
2,10,12,UberX,7.5,1.5,29.05,24.17,0.0,0.0,0.57,4.46,5.75,10.0,15.74,1020.93,0.0,0,307.3
17,16,12,Black,17.0,1.5,42.81,38.23,0.002,0.29,0.75,7.54,8.94,9.956,35.26,1016.68,1.0,1,323.7
12,28,11,UberPool,7.5,1.5,36.53,32.06,0.0,0.0,0.71,5.42,6.95,9.974,28.14,991.36,0.54,0,347.5
8,27,11,Black,17.5,1.61,44.29,38.92,0.0737,1.0,0.92,10.12,17.68,2.903,42.11,992.91,1.0,0,289.3
16,3,12,UberPool,8.0,1.61,57.22,57.22,0.0,0.0,0.69,7.85,10.25,10.0,47.14,999.27,0.2,2,300.6
13,27,11,UberX,8.0,1.61,44.94,42.13,0.006999999999999999,0.61,0.94,5.23,5.23,3.2310000000000003,43.32,988.09,1.0,0,322.8
11,13,12,UberXL,13.0,1.61,20.42,15.44,0.0,0.0,0.64,3.48,3.48,9.917,10.29,1032.12,0.37,0,328.9
5,15,12,WAV,8.0,1.61,45.18,42.3,0.0,0.0,0.93,5.38,8.31,8.432,43.18,1022.76,1.0,0,298.0
2,29,11,Black SUV,26.5,1.61,37.92,31.91,0.0,0.0,0.71,8.28,12.43,9.981,29.42,997.37,0.75,0,348.9
